Министерство финансов Китайской Народной Республики,"Министерство финансов Китайской Народной Республики ( кит . упр . 財政部 , пиньинь : Cáizhèng bù ) , — национальное"
"Министерство бюджета , государственных счетов и гражданской администрации Франции","Министерство бюджета , государственных счетов и гражданской администрации Франции было создано президентом Франции Николя Саркози в 2007 году , когда"
Министерство общественных финансов Румынии,"Министерство общественных финансов Румынии действует в качестве специализированного органа центрального публичного управления , подчиненного Правительству , реализующего стратегию и программу"
Министерство государственной казны Польши,"Министерство государственной казны Польши было создано для администрирования вопросов , связанных с государственной казной Польши . Образование министерства произошло в"
Министерство финансов Бразилии,Министерство финансов Бразилии ( порт . Ministério da Fazenda ) орган в административной структуре Федеративной Республики Бразилии . Создано в
Министерство экономики Аргентины,"Министерство экономики Аргентины - структура отвечающая за решение вопросов , связанных с финансами . Позиция министра экономики аналогична позиции министра"
Мобильный платёж,"Моби́льный платёж — операция с денежными средствами , осуществлённая с помощью устройства мобильной телекоммуникационной сети . В мобильной коммерции —"
Гипотеза Модильяни — Миллера,Гипо́теза Модилья́ни — Ми́ллера ( теорема Модильяни — Миллера ) — предположение о независимости рыночной цены предприятия от структуры корпоративных
Моментум ( технический анализ ),"Моментум и скорость изменения ( норма изменения ) ( англ . Momentum , англ . Rate of Change ( англ"
Монопольная прибыль,"Монопольная прибыль - особый вид экономической прибыли , возникающий в условиях монополии . Такая прибыль обусловлена способностью монополиста ограничивать производство"
Моральный риск,"Моральный риск ( англ . moral hazard , риск недобросовестного поведения ) — представление о том , что одна из"
Скидка,"Скидка — сумма , на которую снижается продажная цена товара , реализуемого покупателю . Исторически скидки появились и стали использоваться"
Стоимость чистых активов,"Стоимость чистых активов ( СЧА ) — один из важнейших показателей , характеризующих имущественное положение предприятия , организации , фирмы"
Чистая приведённая стоимость,"Чистая приведённая стоимость ( ЧПС , чистая текущая стоимость , чистый дисконтированный доход , ЧДД , англ . Net present"
Небанковская кредитная организация,"Небанковская кредитная организация ( НКО ) — кредитная организация , имеющая право осуществлять отдельные банковские операции , устанавливаемые ЦБ РФ"
Просроченный кредит,"Просроченный ( недействующий , неблагополучный ) кредит ( также : « токсичные активы » ) — кредит , по которому"
Просроченный кредит,"Просроченный ( недействующий , неблагополучный ) кредит ( также : « токсичные активы » ) — кредит , по которому"
Nxt,"Nxt ( от англ . next — « следующий » ) — сетевая распределённая криптографическая платформа , для запуска защищённых"
OMX Nordic 40,"OMX Nordic 40 ( OMXN40 ) — региональный фондовый индекс , включающий в себя 40 крупнейших компаний , чьи акции"
Одиозный долг,"Одиозный долг ( также нелегитимный долг ) ( англ . odious debt ) , в международном праве — юридическая теория"
Офферторий,"О жанре григорианского пения см . Офферторий ( жанр ) Офферто́рий , приношение даров — часть мессы в Западных литургических"
Внебиржевая сделка,Внебиржевая сделка ( англ . ОТС deal — over the counter ) — это сделка с финансовым инструментом ( акция
Овердрафт,"Овердра́фт ( англ . overdraft — сверх планируемого , перерасход ) — кредитование банком расчётного счёта клиента для оплаты им"
Цена / балансовая стоимость,"Цена / балансовая стоимость ( англ . P/B ratio , price-to-book ratio ) — финансовый коэффициент , равный отношению текущей"
PEG ( финансы ),"PEG ( англ . price/earnings to growth ratio ) — финансовый коэффициент , сопоставляющий цену акции с прибылью на акцию"
Парный трейдинг,"Парный трейдинг ( англ . Pairs trading ) — рыночно-нейтральная инвестиционная стратегия , основанная на использовании феномена корреляции стоимости некоторых"
Банковская паника 1792 года,"Банковская паника 1792 года — финансово-кредитный кризис , произошедший в Соединённых Штатах Америки в марте — апреле 1792 года ,"
Partnership for New York City,"Partnership for New York City ( Партнерство за город Нью-Йорк ) — американская некоммерческая организация , состоящая из крупнейших бизнесменов"
Авенида Паулиста,"Авенида Паулиста , авеню Паулиста ( порт . Avenida Paulista ) — одна из главных магистралей бразильского города Сан-Паулу ."
Срок окупаемости,"Срок окупаемости ( PP от англ . Pay-Back Period ) — период времени , необходимый для того , чтобы доходы"
Поставщик платёжных услуг,"Провайдер платёжных сервисов ( от англ . payment service provider ) — компания , которая предоставляет торговцам ( коммерсантам )"
Равноправное кредитование,Равноправное кредитование ( также равноправное инвестирование или социальный заем ; также краудлендинг ; часто используется сокращение « заем P2P »
Пенсия,"Пе́нсия — регулярный ( ежемесячный или еженедельный ) денежный доход , выплачиваемый лицам , которые : достигли пенсионного возраста ("
"Бюджетирование , ориентированное на результат","Бюджетирование , ориентированное на результат ( БОР ) , в публичных финансах Российской Федерации — методологический подход к планированию и"
Денарий святого Петра,« Денарий ( динарий ) святого Петра » ( лат . Denarius Petri ; лепта святого Петра ; грош св
Портфель ( финансы ),Портфель ( англ . portfolio ) в финансах — совокупность инвестиционных вложений юридического или физического лица .
Портфельные инвестиции,"Портфе́льные инвести́ции — инвестиции в ценные бумаги , формируемые в виде портфеля ценных бумаг . Портфельные инвестиции представляют собой пассивное"
Оценка эффективности инвестиционного портфеля,"Оценка эффективности инвестиционного портфеля ( англ . Portfolio performance evaluation ) — составляющая инвестиционного процесса , заключающаяся в периодическом анализе"
Прекарий,"Прека́рий , устар . прека́рия ( лат . precarium нечто данное во временное пользование , от лат . precarius временный"
Дисконтированная стоимость,"Дисконтированная ( приведённая , текущая ) стоимость — оценка стоимости ( текущий денежный эквивалент ) будущего потока платежей исходя из"
Цена / прибыль,"Цена / прибыль ( англ . PE ratio , P/E , earnings multiple , коэффициент « кратное прибыли » )"
Цена / объём продаж,"Цена / объём продаж ( англ . price/revenues ; price/sales , PR ratio ; PS ratio , P/R ; P/S"
Частные капиталовложения,"Прямые инвестиции , частный капитал , частное инвестирование , частные капиталовложения ( ЧК ) ( англ . Private Equity )"
Пенсионное страхование # Добровольное пенсионное обеспечение ( ДПО ),Пенсионное страхование – страхование с целью формирования источников финансирования пенсий . Пенсионное страхование является основой пенсионной системы в развитых странах
Доходность,Доходность или ставка доходности ( англ . Rate of return ) — применяемый в экономике ( в финансах ) относительный
Квазилинейная полезность,"Квазилинейная функция полезности ( англ . quasilinear utility function ) линейна по одному из своих аргументов , обычно — по"
Чинш,"Чинш ( польск . czynsz , нем . Zins — процент , от лат . census ) — в Речи"
Рентабельность,"Рента́бельность ( от нем . rentabel — доходный , полезный , прибыльный ) , относительный показатель экономической эффективности . Рентабельность"
Риск процентной ставки,Процентный риск или риск процентной ставки ( англ . Interest rate risk ) — риск ( возможность ) возникновения финансовых
Риелтор,"Рие́лтор/риэлтер/риэлтор ( от англ . realtor , произносится [ riːəltɔːr ] ) . Российская Гильдия Риэлторов ( РГР ) ,"
Рэнко ( график ),Рэнко ( яп . 練行足 — тихая походка ) — применяемый в техническом анализе вид графика котировок объекта торговли (
Аренда,"Аре́нда ( лат . arrendare — отдавать внаём ) — форма имущественного договора , при которой собственность передаётся во временное"
Аренда,"Аре́нда ( лат . arrendare — отдавать внаём ) — форма имущественного договора , при которой собственность передаётся во временное"
Норма обязательных резервов,"Норма обязательных резервов — установленная законом строго определённая доля обязательств коммерческого банка по привлечённым им депозитам , которую банк должен"
Рентабельность активов,"Рентабельность активов ( англ . return on assets , ROA ) — финансовый показатель , отражающий эффективность использования активов компании"
Окупаемость инвестиций,ROI ( от англ . return on investment ) или ROR ( англ . rate of return ) — финансовый
Возобновляемый кредит,"Возобновляемый кредит ( также рево́льверный кредит , рево́льверная ссуда англ . revolving credit ) — автоматически возобновляемая ссуда , обычно"
Риск,"Риск ( от лат . resecō — « отсекать » , « сокращать » или др.-греч . ῥιζικόν — «"
RAROC,"RAROC ( англ . Risk-adjusted return on capital ) — финансовый показатель , характеризующий рентабельность капитала , скорректированную на риск"
Безрисковая процентная ставка,Безрисковая процентная ставка ( безрисковая норма доходности ) — это норма отдачи гипотетического инвестиционного проекта без риска финансовых потерь за
Нейтральность к риску,Нейтральность к риску ( англ . Risk neutral preferences ) . В экономике и финансах нейтральные по отношению к рискам
Страховой пул,"Страховой пул — это добровольное объединение страховщиков , не являющееся юридическим лицом , созданное на основе соглашения между ними в"
Робо-эдвайзер,"Робо-эдвайзер ( англ . « robo-advisor » , робо-советник , автоматизированный советник или роботизированный советник ) — автоматизированная платформа ,"
Правило 72,"Правило семидесяти ( правило 70 ) , правило 72 , правило 69 — эмпирический способ приближённой оценки срока , в"
Система передачи финансовых сообщений,"Система передачи финансовых сообщений ( СПФС ) Банка России — российская межбанковская система передачи финансовой информации и совершения платежей ,"
Сан-Исидро ( Лима ),Сан-Исидро ( исп . Distrito de San Isidro ) — один из сорока трёх районов митрополии Лима в провинции Лима
Санхэттен,"Санхэттен ( получено слиянием слов Сантьяго и Манхэттен ) — популярное название финансового района Сантьяго , столицы Чили , расположенного"
Фондовый анализ,"Фондовый анализ ( англ . equity research , securities analysis , securities research ) — дисциплина , изучающая вопросы прогнозирования"
Секьюритизация,"Секьюритизация ( от англ . securities — « ценные бумаги » ) — финансовый термин , означающий одну из форм"
Расчётный риск,"Расчётный риск ( англ . settlement risk ) - риск , связанный с неисполнением или задержкой исполнения трансакции в системе"
Коэффициент Шарпа,"Коэффициент Шарпа — показатель эффективности инвестиционного портфеля ( актива ) , который вычисляется как отношение средней премии за риск к"
Социальный возврат на инвестиции,"Социальный возврат на инвестиции ( Social return on investment , SROI ) — основанный на определённых принципах метод измерения экологической"
Кредитоспособность,"Кредитоспособность — это комплексная правовая и финансовая характеристика заемщика , представленная финансовыми и нефинансовыми показателями , позволяющая оценить его возможность"
Коэффициент Сортино,"Коэффициент Сортино — показатель , позволяющий оценить доходность и риск инвестиционного инструмента , портфеля или стратегии . Коэффициент Сортино рассчитывается"
Суверенный фонд,"Сувере́нный фонд , фонд национального благосостояния ( англ . Sovereign wealth fund ) — государственный инвестиционный фонд , финансовые активы"
Доверительное управление,Доверительная собственность ( или траст — от англ . trust — доверие ) в общем праве — это система отношений
Stripe,"Stripe — американская технологическая компания , разрабатывающая решения для приёма и обработки электронных платежей . Компания основана 29 сентября 2011"
Субординированный кредит,"Субординированный кредит ( англ . subordinated debt ) — форма движения денежного капитала , предоставляемого в виде кредита ( депозита"
Подписка,"Подписка — это сбор предварительных заказов на периодические издания ( газеты , журналы ) , многотомные книжные издания и другие"
Синдицированный кредит,"Синдици́рованный креди́т ( англ . syndicated loan ) — кредит , предоставляемый заёмщику по меньшей мере двумя кредиторами ( синдикатом"
Системный риск,"Системный риск ( англ . systemic risk ) - риск , при котором неспособность выполнить свои обязательства одного из участников"
Индекс Армса,Индекс Армса ( англ . Arms Index ) — рыночный технический индикатор показывающий соотношение количества выросших и упавших инструментов к
Хвостовой риск,"Хвостовой риск или остаточный риск ( англ . tail risk ) — риск того , что цена актива или портфеля"
Налоговый щит,"Налоговый щит ( англ . Tax Shield ) — эффект , возникающий при реструктуризации капитала компании . Заключается в том"
Технический индикатор,"Технический индикатор ( технический индикатор рынка , индикатор рынка , индикатор технического анализа , редко технический индекс ; англ ."
Коэффициент покрытия процентов,"Коэффицие́нт покры́тия проце́нтов ( англ . Times-interest-earned ratio ) — финансовый показатель , соизмеряющий величину прибыли до выплаты процентов по"
Коэффициент Тобина,Коэффициент Тобина ( q ) — отношение рыночной стоимости компании к восстановительной стоимости активов компании . Это соотношение было разработано
Коммерческий кредит,"Коммерческий кредит — разновидность кредита , суть которого состоит в передаче одной стороной ( кредитором ) другой стороне ( заёмщику"
Казначей,"Казначе́й — в древней Руси лицо , хранившее казну . Казначеи были не только у князей , но и у"
Коэффициент Трейнора,"Коэффициент Трейнора ( ΚT ) — представляет собой отношение средней доходности , превышающей безрисковую процентную ставку , к систематическому риску"
Управляющая компания,"Управля́ющая компа́ния — коммерческая организация , юридическое лицо , осуществляющее доверительное управление имуществом других физических и юридических лиц , переданным"
Арбитражный управляющий,"Арбитра́жный управля́ющий — это лицо , назначенное арбитражным судом , для проведения процедуры банкротства несостоятельной организации или гражданина . Деятельность"
Министерство финансов США,Министерство финансов США / Департамент казначейства США ( англ . United States Department of the Treasury ) — один из
ВИСТА,"Группа ВИСТА/VISTA — аббревиатура , принятая для пяти стран с быстрорастущими рынками . VISTA=Vietnam+Indonesia+South Africa+Turkey+Argentina"
Оценочная деятельность,"Оценочная деятельность — профессиональная деятельность по установлению стоимости материальных и нематериальных объектов , с учётом прав на них и интересов"
Стоимостное инвестирование,"Стоимостное инвестирование — стратегия инвестирования , основанная на выявлении недооценённых ценных бумаг путём фундаментального анализа . Основы стратегии предложили в"
Вариационный своп,"Вариационный своп ( англ . variance swap ) — это внебиржевой производный финансовый инструмент , который позволяет спекулировать или хеджировать"
Лизинг автомобилей,"Лизинг автомобилей ( англ . Automobile leasing ) — финансовая аренда автотранспорта , получила распространение сравнительно недавно — датой рождения"
Групповое кредитование,"Групповое кредитование — это методика микрокредитования , разработанная основателем ФИНКА Интернешнл ( FINCA International ) Джоном Хэтчем ( John Hatch"
Всемирный золотой совет,"Всемирный совет по золоту ( англ . World Gold Council ) — организация , созданная в 1987 году основными производителями"
Бюджетирование с нулевой базой,"Бюджетирование с нулевой базой — метод бюджетного планирования , при котором фактические значения бюджетов предыдущих периодов не принимаются во внимание"
Компания-зомби,"Компания-зомби ( англ . zombie company ) — используемое средствами массовой информации обозначение компании , которая нуждается в постоянных финансовых"
