sintomo,termine sintomo greco σύμπτωμα evenienza circostanza derivato συμπιπτω cadere cadere assieme indica un'alterazione riferita paziente normale sensazione sé corpo relazione
sindrome,termine sindrome intende medicina sintomi segni clinici costituiscono manifestazioni cliniche diverse malattie indipendentemente dall'eziologia contraddistingue termine sindromologia è utilizzato indicare
tanatologia,tanatologia greco θάνατος thànatos morte λόγος lògos discorso studio studia morte successive modificazioni corpo fenomeni cadaverici finalità relative medicina legale
monitoraggio terapeutico dei farmaci,monitoraggio terapeutico farmaci inglese therapeutic drug monitoring è processo consiste nell'utilizzare concentrazioni farmaci liquidi biologici principi farmacocinetica criteri farmacodinamica ottimizzare
medicina tradizionale cinese,medicina tradizionale cinese mtc cinese semplificato 中医 cinese tradizionale 中醫 pinyin zhōngyī è stile medicina tradizionale è nata bacino fiume
traditional knowledge digital library,biblioteca digitale conoscenza tradizionale inglese traditional knowledge digital library tkdl è deposito sapienza tradizionale istituita dell'india è proteggere antica tradizionale
sindrome di turner,"sindrome turner nota sindrome ullrich turner monosomia 45,x è sindrome legata un'anomalia citogenetica disgenesia gonadica donna è assente cromosoma x"
urofagia,l'urofagia è pratica consiste consumo dell'urina esistono motivazioni l'uomo consumare l'urina sopravvivenza casi disponibile liquido numerose fonti mettono guardia l'impiego
vaginoplastica,vaginoplastica è complessa operazione chirurgica correzione vaginale
venereologia,venereologia è branca medicina occupa prevenzione diagnosi trattamento  malattie sessualmente trasmissibili malattie sessualmente trasmissibili mst infezioni possono contrarre rapporti
medicina veterinaria,medicina veterinaria  veterinarius lat vettura  riferito cavallo animale cura è nata professione è branca scienze mediche occupa salute
vrikshasana,vrikshasana ovvero posizione dell'albero è posizione hatha yoga deriva sanscrito vriksha significa albero āsana significa posizione
vigile attesa,vigile è approccio problema medico è consentito far trascorrere procedere intervento chirurgico terapia farmacologica esami diagnostici possono ripetuti
stregoneria,stregoneria è generalmente considerata pratiche magiche rituali perlopiù carattere simbolico tese influire positivamente negativamente cose appartenenti ricorre l'aiuto soprannaturale accezione
sindrome del maschio xx,sindrome maschio xx è rara condizione genetica individuo genotipo femminile caratteristiche fenotipicamente maschili possono variare seconda casi individui sindrome è
disgenesia gonadica pura,"sindrome swyer tecnicamente disgenesia gonadica pura è forma ipogonadismo soggetti cariotipo 46,xy soggetto presenta aspetto femminile gonadi striscia streak gonads"
